video_id;comment_id;comment;comment_likes
DLikpfc64cA;359;"Hola, Estefania como estás te saluda un amigo desde Venezuela: Daniel Hung, creo que existe un error en (<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=8897"">2:28:17</a>) &quot;Revisar Existencia&quot;, la lámina muestra elem in dicc, creo que debe decir: clave in dicc, porque la palabra elemento confunde con listas y tuplas, los diccionarios tienen claves y valores, la revisión de existencia es por clave, y por valor, de la manera explicita en la lámina no es posible, anexo el resultado de mi compu, un abrazote, y felicitaciones por este gran curso.<br><br>Python 3.10.6 (main, Mar 10 2023, <a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=39328"">10:55:28</a>) [GCC 11.3.0] on linux<br>Type &quot;help&quot;, &quot;copyright&quot;, &quot;credits&quot; or &quot;license&quot; for more information.<br><br>&gt;&gt;&gt; diccionario={&quot;alfa&quot;:1,&quot;tango&quot;:2,&quot;bravo&quot;:3}<br><br>&gt;&gt;&gt; print(diccionario)<br>{&#39;alfa&#39;: 1, &#39;tango&#39;: 2, &#39;bravo&#39;: 3}<br><br>&gt;&gt;&gt; &quot;alfa&quot; in diccionario<br>True<br>&gt;&gt;&gt; 1 in diccionario<br>False<br>&gt;&gt;&gt; 2 in diccionario<br>False";0
DLikpfc64cA;360;Me encanta como explica esta señorita :) Gracias!;0
DLikpfc64cA;361;muchas gracias por el curso Estefania y FreeCodeCamp me gustaria saber si los powerpoint del video se pueden bajar de algun lado, gracias;0
DLikpfc64cA;362;Excelente presentación !!!;0
DLikpfc64cA;363;Muchas gracias Estefanía. Un buen curso para iniciar en este vasto mundo de la programación orientada a objetos. He aprendido varios conceptos y acciones nuevas. Éxitos.;0
DLikpfc64cA;364;"¡Enseñanza de lujo! Buena didáctica e instrucción de excelencia. ¿Es posible preguntar en caso de tropezar con dudas? ¿A qué correo o &quot;whatsapp&quot; puedo escribirle?";0
DLikpfc64cA;365;Alguien podría decirme si Python me conviene aprender si lo que quiero es hacer sistemas de inventario y facturación? Gracias.;0
DLikpfc64cA;366;hola! tenes guias de ejercicios para poner en practica y poder desarrollar mas los conociminetos? gracias;0
DLikpfc64cA;367;Acabo de completar el curso y la verdad está bastante completo, solo que necesito practicar porque se me olvidan algunas cosas, espero que con el curso de proyectos de Python quede todo más claro. ¡Muchas gracias!;0
DLikpfc64cA;368;Muchas gracias por compartir tu tiempo y tu conocimiento de la forma más clara que he visto, es lo que tanto tiempo he buscado para despegar bien, un curso que lo lleve de la mano, desde cero, bien explicado y fácil de seguir, tienes 10 de 10, muy contento de haberte encontrado, ya lo he seguido todo y ahora lo hare de nuevo pero tomando notas para retener mas, de nuevo muchas gracias.??;1
DLikpfc64cA;369;Muchísimas gracias;1
DLikpfc64cA;370;Estefanía, realmente te felicito por tu forma de explicar y exponer sobre un tema que no es fácil explicarlo con ejemplos claros. Tu tono de voz lo hace más ameno todavía. El ejemplo que das sobre la programación orientada a objetos es de los más claros que he visto ya que este tema es un cambio de chip para los programadores que vienen con la cabeza seteada con el código de líneas secuencial. Es muy bueno que haya personas como vos que estén generando contenidos en este hermoso rubro. Gracias.;2
DLikpfc64cA;371;Lo chistoso es que Steve Jobs no sabía programar, Steve Wozniak era el genio programador, Jobs solo era un.;1
DLikpfc64cA;372;Agradecido con sus enseñanzas, yo que soy principiante en el tema.;1
DLikpfc64cA;373;Soy ingeniero de sistemas  de la vieja guardia pero mi área siempre ha sido la infraestructura, pero ahora vi la necesidad de aprender programación, he iniciado varios cursos pero me desanimo  por que otros instructores no tienen una metodología real desde cero, por fin encontré alguien que si sabe  enseñar programación desde cero de manera didactica, clara y eficaz , Gracias Estefanía sinceramente eres la mejor y Gracias por permitirme conocer FreeCodeCamp , felicitaciones por tu labor;1
DLikpfc64cA;374;Explicas muy bien y muy claro! Felicitaciones y gracias por compartir este material tan valioso!!!!;0
DLikpfc64cA;375;Estefanía te amo, no suelo ser fan de nada pues mi ego es megalomaníaco god level you now, pero soy tu fan y me encantan tus clases ? Altgr +3 infinito para ti ?;0
DLikpfc64cA;376;Saludos soy de Ecuador, he visto cursos de este programa pero mi estimada Estefania, usted le aplica pedagogía a la enseñanza, es vital para que muchos aprendamos.  Podemos repetir el vídeo si algo olvidamos o se nos pasó por alto. Gracias por su ayuda.;0
DLikpfc64cA;377;Ufff me anime a terminar tu curso por fin lo acabo jajaja se agradece tu dedicacion apreciado ser humano.;0
DLikpfc64cA;378;Buen curso, muchas gracias y con esa linda voz aprendí mucho más rápido;0
DLikpfc64cA;379;"Gracias por este magnifico contenido en Español... <a href=""UCkszU2WH9gy1mb0dV-11UJg/JAJ1XpGpJYnW8wTupZu4Cw""></a>";2
DLikpfc64cA;380;Cordial saludo Estefanía, mi nombre es Ruben, te escribo desde Colombia(Bello-Ant), excelente curso, muchas gracias.;1
DLikpfc64cA;381;Hola te hago una pregunta porque unas personas utilizan visual studio code les parece facilisimo y a mi me parece dificil en cambio en el ide me parece tan facil la pregunta si es necesario pasar de idem a visual studio code es muy diferente del uno al otro?;0
DLikpfc64cA;382;¿Hay alguna manera de hacer reaparecer los comandos anteriores dados en la consola de Python, como se hace en cmd? En cmd podemos repetir los ultimos comandos simplemente con flecha arriba y flecha abajo. En Python debo volverlos a escribir o copiar y pegar;0
DLikpfc64cA;383;Gracias al equipo de Freecodecamp por su canal y apoyo en este programa;3
DLikpfc64cA;384;Buenas noches, Estefanía. Hoy realmente es un día especial Estefanía, culminé el curso y me encantó como organizas y explicas fluidamente el desarrollo del mismo. Siempre estaré agradecido por tu aporte significativo. Aprendí mucho para el inicio del a  programación con Phyton. Me gustaría conocer cual es la secuencia a seguir para los próximos cursos de Phyton. Mil gracias por tu gran profesionalismo y dedicación con tu proactiva enseñanza. Felicitaciones !!!. Eres  genial y  recomiendo tu curso.;1
DLikpfc64cA;385;una pregunta, con este video puedo contestar las preguntas y ejecicios en la pagina de freecodecamp, para poder tener el certificado?;0
DLikpfc64cA;386;Estoy aquí gracias a que la inteligencia artificial de BING me recomendó este canal para aprender desde 0 NO ME LO PUEDO CREER;0
DLikpfc64cA;387;Graciasssssssssssssssssssss;0
DLikpfc64cA;388;Oye  con visual studio code para aprender a programar python me gustaria que hicieras un curso, seria fenomenal aprender a programar con visual;1
DLikpfc64cA;389;Completado ?;1
DLikpfc64cA;390;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=233"">3:53</a> Python no es &quot;poderoso&quot;, es potente.";0
DLikpfc64cA;391;Espectacular!! Yo que vengo de cero, me quedé iluminada!! Excelente trabajo!!;3
DLikpfc64cA;392;Extraordinario, felicitaciones, gran curso, lo seguiré completo.;1
DLikpfc64cA;393;Eres la mejor con diferencia, seguiré viéndote. Un abrazo.;0
DLikpfc64cA;394;Al darle alt+60 en teclado de windows 10 me aparece ¿columnas por pestaña? (2-16) y abajo aparece símbolo menor que.;0
DLikpfc64cA;395;Buenos días. Yo estoy aprendiendo Python y no puedo colocar mayor o menor que, pues no lo marca en la consola interactiva. Quien me brinda help?;0
DLikpfc64cA;396;muchas gracias por el video me ayuda mucho;0
DLikpfc64cA;397;"Muy bueno el curso..   solo un pequeño comentario, en castellano no se dice &quot;acceder&quot; a una lista,   acceder significa ceder a una petición...   alguien te invita a comer y tu accedes a la invitación.  Aunque el equivalente de &quot;To Acces&quot; en castellano es acceder,  lo correcto es accesar que significa tener acceso a algo, especialmente a datos contenidos en un sistema informático.";0
DLikpfc64cA;398;"Sin dudas es un excelente tutorial y algo muy importante que ayuda muchísimo a la comprensión de todos, es tu manera tan profesional de transmitir los contenidos desde el punto de vista pedagógico/metodológico, en verdad es muy particular y desde el punto de vista de conocimiento ya ni lo cuento jj.  Si te quería preguntar si tienes algo sobre instalar librerías como Pandas, trabajar Dataframe,  matplotlib  y cosas así que me interesan muchísimo. Gracias..!!&quot;";0
DLikpfc64cA;399;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=3217"">53:37</a> ¿Porqué no se cuenta el caracter de fin pero si el de inicio?";0
DLikpfc64cA;400;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=39"">0:39</a> estraño porque cuando el estaba en NeXT durante esa epoca, lo que el queria es deshacer de codigo basico y bajo en el proceso del desarrollo. Con Interface Builder y otra erramientas el queria simplificar el proceso del desarrollo y eso queria decier escribir menos codigo en lo que era lo bajo del programa, el queria que la erramienta automatizara mucho de los procesos y no tocar el codigo no necesitado lo mas posible. Osea el no queria que tocaras codigo lo mas posible, cual es como una contradicion de lo que esta escrito hay...";0
DLikpfc64cA;401;Hola Estefania, muy agradecido por el tiempo que nos dedica en todo esto que realizas, es maravilloso, como todo lo que explica se hace tan sencillo. Quería preguntarte como obtener mas conocimiento de  Python y que me recomiendas para ello. Agradecido que el universo este contigo;0
DLikpfc64cA;402;Hola Estefanía, estoy aprendiendo Python y estudio ingeniería informática en la Universidad. Gracias a tus cursos aprendí HTML y CSS, y ahora me encuentro aprendiendo Python ya que me estoy inclinando por el camino de Data Science. Aún no encuentro la manera de entender el inglés mientras aprendo programación, y la mayoría de los cursos de Data Science de freeCodeCamp están en ese idioma. Quisiera pedirles como favor y sugerirles si es que pueden tener en cuenta el traducir estos cursos al Español, no dudo de que hay mucha gente esperando tener contenido y una ruta de Data Science en Español, ojala lo tengan en cuenta. Excelentes videos y freeCodeCamp por lejos lo mejor para aprender de forma autodidacta. ETERNAMENTE AGRADECIDO??;1
DLikpfc64cA;403;Hola muy buena explicación de los fundamentos de la programacion con python y muy claro los conceptos y ejercicios, que buen aporte a la sociedad.;1
DLikpfc64cA;404;que aburrido;0
DLikpfc64cA;405;gracias buen curso;0
DLikpfc64cA;406;Después de tanto buscar y caer en el aburrimiento, por fin un curso que cumplió mis expectativas, Excelente, gracias!!!!;0
DLikpfc64cA;407;Hola  eres una excelente profesora<br>De que país eres?;0
DLikpfc64cA;408;Muchas gracias! muy buen curso!;0
DLikpfc64cA;409;exelente clase. Me siento como en una clase presencial. No se puede esperar mas.;2
DLikpfc64cA;410;"Aporte valiosísimo. Yo, por si le ayuda a alguien, en cuanto al &quot;Slice&quot; (Rebanado) yo me lo explico mentalmente que los índices expresados entre corchetes serían los huecos, no los caracteres, así  se ve claramente el conjunto de caracteres seleccionado (los que se encuentren entre los &#39;huecos entre caracteres&#39;) y así también se explicaría el porque no da error al poner un índice fuera de rango (index out of range) ya que el hueco final (en el ejemplo del vídeo, el 6 estaría pertenecería aún a la palabra), es sólo una forma personal de verlo y explicármelo a mí mismo. Así lo razonaba y me fue bien, ya que cuando aprendía JavaScript también sucedía lo mismo con el SLICE, espero les ayude, gracias Estefanía por tan buen material!";2
DLikpfc64cA;411;"Gracias por tan completo video &lt;3 &lt;3 &lt;3";0
DLikpfc64cA;412;"print(&quot;El mejor curso de Python. Muchas gracias&quot;)";0
DLikpfc64cA;413;muchas gracias por hacer este video. gracias en serio;0
DLikpfc64cA;414;que voz tan agradable ! Muchas gracias por estas clases !;0
DLikpfc64cA;415;Acabo de descubrir tu canal y recién voy a sumergirme en este curso gratuito ya que en marzo comienzo mi carrera y quiero aprender por mi cuenta también. Muchas gracias;1
DLikpfc64cA;416;Otímo curso!!! Só senti falta de python para web... Django ou Flask.. ??? Ficou no aguardo. Abraço.;0
DLikpfc64cA;417;"Me gustaría hacer un comentario, no relacionado precisamente con el PYTHON, La palabra BALANCE en inglés significa SALDO en Español, la palabra Balance se utiliza de un segundo modo en Ingles en &quot;Balance Sheet&quot;, &quot;hoja de Balance&quot; o solo &quot;Balance&quot; en español. Este es un caso de &quot;Falsos amigos&quot; que son palabras de un idioma que son iguales o se parecen a las de otro idiona pero tienen un significado diferente.";0
DLikpfc64cA;418;Magnifico curso introductorio a PYTHON.;0
DLikpfc64cA;419;Recién termine el curso y me puse a querer hacer un ejercicio donde usaré diccionarios es lo primero que estoy intentando tal cual aparece aquí hago el mío pero intento acceder a un valor y no me regresa nada la mayoría del tiempo, que puede ser?;0
DLikpfc64cA;420;Que bién explicado. Feicidades;0
DLikpfc64cA;421;y después de 50 publicidades termine el video es genial como el algoritmo al paso de la publicidad fue cambiando drásticamente al punto de que apartir de la 5ta publicidad fue todo relacionado a la programación y en su mayoría fueron anuncios de SoyH , exelente el contenido y la forma en la que explica muy clara en todo sentido;1
DLikpfc64cA;422;"suuper tu curso Estefania!!! Muchas Gracias. Sólo la observación que la serie Fibonacci empieza en 1, no en 0; por que no se sumaría nada. abrazos desde México ;)";0
DLikpfc64cA;423;Gracias! Visualicé todo el curso y lo voy a repetir varias veces para fijar mejor los conceptos. Excelente!;1
DLikpfc64cA;424;Magnifico el curso! muy buena la presentación y la velocidad que explicas. me lo volveré a mirar para afianzar los conceptos. Muchas gracias!;1
DLikpfc64cA;425;Cómo añado el UTF-8 en python?;0
DLikpfc64cA;426;muchas gracias por el curso, me sirvio de mucho;1
DLikpfc64cA;427;excelente vídeo muy claro;1
DLikpfc64cA;428;muy bueno tu vídeo te  felicito;1
DLikpfc64cA;429;"Hola tengo la versión phyton 3.11.1 <br>En las sentencias condicionales cuando pongo if y print me sale el código &quot;frío&quot; pero al poner la palabra else me da error de sintaxis. He seguido los pasos como en el vídeo pero me sale error...  Alguien que pueda ayudarme?";0
DLikpfc64cA;430;Sencillamente espectacular??;0
DLikpfc64cA;431;quiero abrirme como data science orientado a las finanzas y modelos de prediccion de portfolio, reduiccion de riesgo, etc.  Despues de 6 anos operando mercados bursatiles, algun consejo que me den todas las personas aqui con experiencia, incluyendo la magnifica moderadora?;0
DLikpfc64cA;432;2 semanas ( porque me distraiga mucho ) dure en terminar el curso. Anote absolutamento todo, llene medio cuaderno jajaja pero es increible la facilidad que tienes para explicar y volver lo complejo simple. Felicidades eso es un don;54
DLikpfc64cA;433;Hola. ¿Es posible consultar la información de este curso en algún PDF? Por cuestiones de tiempo y movilidad, no puedo dedicar mi atención a los videos. Agradezco su ayuda y atención.;0
DLikpfc64cA;434;Magnífico curso, excelente explicación y fundamentación del lenguaje python!!!;1
DLikpfc64cA;435;"Muy bueno, yo soy profesor de Matemática y te comento que cuando hablas de las operaciones suma y resta, en realidad se llama adición y sustracción, esos son los operadores, la suma y la resta son el resultado de esas operaciones, solo un pequeño comentario de cuando hablas de usar la palabra &quot;PEMDAS&quot;. También soy técnico en robótica y suelo usar diferentes tipos de programación como Arduino en cc+ y ladder para plc algo que es más que nada industrial, intento aprender a programar en python así que me estás ayudando mucho, sos muy clara en tus explicaciones. Saludos de argentina ????????";4
DLikpfc64cA;436;excelente video gracias le saluda un Venezolano desde chile.;1
DLikpfc64cA;437;De veras me has ayudado muchísimo con este video, explicas demasiado bien.<br>Justamente hace 2 meses comencé a aprender Python en la universidad y la verdad que este video me vino como anillo al dedo.<br>Acabo de ver el video completo (ya que el año pasado ví apenas 1 hora y no me daban los tiempos para terminarlo).<br>La verdad que es muy informativo.<br>Ojalá algún día puedas expandir más el tema con Orientación a Objetos con Python.<br>Saludos desde Argentina.;0
DLikpfc64cA;438;ya terminé el curso, gracias, a seguir practicando;0
DLikpfc64cA;439;Estefanía eres la mejor, material claro , ejemplos sencillos pero muy prácticos, agradable escucharte, me alimento mucho tu curso, gracias por tu tiempo tus conocimientos y espero que sigas publicando mas material, gracias a freecodeCamp y ya soy fanático de ustedes, jaja gracias;1
DLikpfc64cA;440;una consulta que no me queda claro en la tabla de verdad de or, si X es valor True e Y es valor True porque da True el resultado???... no debería ser False?....tengo entendido que deber ser 1 y solo 1 verdadera para que de verdadera....pregunto porque estoy confundida y estoy aprendiendo gracias por tu gran aporte te felicito!!!;0
DLikpfc64cA;441;Excelente curso introductorio de python, gracias por el aporte;0
DLikpfc64cA;442;Excelente voy por la mitad he anotado completamente todo, mucha claridad para explicar se siente mucho tu buena vibra, nunca cambies. Me podran orientar sobre el roadmap para especializarme en python para finanzas y analis de datos de mercados bursatiles! soy trader hacer 6 años y quiero ya automatizar mis procesos;0
DLikpfc64cA;443;Excelento muy completo mil gracias;1
DLikpfc64cA;444;eh podido terminar el curso y puedo decir que me encanta la forma clara y concisa de explicar todo, siendo primerizo con python es el mejor curso que eh visto en español del mismo y la verdad me siento encaminado a continuar aprendiendo de este hermoso lenguaje.;3
DLikpfc64cA;445;Muchas gracias. Es un curso muy claro.;1
DLikpfc64cA;446;¿Podrian aser un curso igual de detallado de C++ o C#? ??;1
DLikpfc64cA;447;? ¡Hola a todos! Espero que les guste el curso. Aprenderán los fundamentos de Python paso a paso con ejemplos prácticos. Los invito a compartir sus comentarios. Muchas gracias a todos por su apoyo. ??;622
DLikpfc64cA;448;Profe Estefanía y FreeCodeCamp, les agradezco un montón por este video. Hace dos años que trato de aprender a programar pero los videos que hay, alenos la mayoría, no explican claramente porque explican para ellos mismos, no pensando en que quien está del otro lado no sabe nada. Esto es clarísimo. Me hizo sacar el cuaderno y abrir en multiventana el Pydroid3 en mi celular (ya que no tengo PC) para ir probando mientras escucho. Nunca tuve tantas ganas de aprender esto como hoy gracias al video, ya que aprendí cosas basiquísimas que antes ni siquiera había visto. Gracias por democratizar la educación!;15
DLikpfc64cA;449;Por qué no se usa Visual Studio Code?;0
DLikpfc64cA;450;Este es el mejor curso de Python para principiantes de todos con los que me he topado en YT. ¡Muchas gracias!;11
DLikpfc64cA;451;Acabo de terminar el curso, lo hice con calma y paso a paso. Solo puedo agradecerte la voluntad para enseñar y tu forma sencilla de explicarlo. Realmente me ha servido de mucho para empezar a interiorizarme en lo que es la programación. Así que nuevamente gracias y te sigo en todos los demás videos;6
DLikpfc64cA;452;Excelente curso les recomiendo puedan verlo completo. Muchas gracias profesora;1
DLikpfc64cA;453;Es una genia!;1
DLikpfc64cA;454;Excelente curso y explicación es la primera vez que me acerco a este tema de programación es mucho por aprender cuanto tiempo me puede tomar asimilar toda esta información gracias;0
DLikpfc64cA;455;Prof. la felicito, ud vale oro, gracias por la enseñanza y por la clase completa, saludos desde Venezuela!!;1
DLikpfc64cA;456;Excelente manera de presentar  este curso, Felicitaciones....;1
DLikpfc64cA;457;Gracias por compartir este  gran trabajo que has hecho, y lo excepcionalmente bien que lo has explicado para adquirir una  buena base en este lenguaje.;1
DLikpfc64cA;458;muy bueno, lo veo con mi novio y aprendemos juntos Gracias!!;2
DLikpfc64cA;459;Muchas gracias por el video , quiero aprender a programar y sumarme a la industria que tanto me apasiona, muchas gracias por el video nuevamente ????;2
DLikpfc64cA;460;"Impecable explicación de los tópicos fundamentales de Python, desde lo esencial hasta lo avanzado. Me quedó clarísimo, ahora prosigue la ejercitación: ¿Dónde puedo encontrarla? ¿Dentro del mismo &quot;freeCodeCamp&quot; o en otro sitio que me puedas recomendar? Me servirá muchísimo porque ingresaré en un nuevo empleo. Muy agradecido por el curso!! Desde Buenos Aires, Argentina, mis saludos cordiales y aguardo tu respuesta.";0
DLikpfc64cA;461;"Ese círculo amarillo era innecesario; perjudica la visión :/";0
DLikpfc64cA;462;Hola, quería agradecer por la manera clara y concisa de enseñar la verdad mil y mil gracias Dios les multiplique con miles de bendiciones. Quería preguntar que programa utilizan para realizar para hacer como las diapositivas y la marcación de las palabras, de antema mil gracias por su amable respuesta;1
DLikpfc64cA;463;muy buen curso, muchas gracias !!!!!;0
DLikpfc64cA;464;El POO muy bien explicado. Lo entendí a la primera. Gracias. Buen curso.;1
DLikpfc64cA;465;Que genial este curso, agradecido infinitamente contigo estefania :);0
DLikpfc64cA;466;Muchas gracias, mejor explicado que el profesor que me asignaron en python, cuenten con mi suscripción al canal, ojala hubiese uno de mysql, como crear bases de datos y mandarlas a llamar, por ejemplo de una página web;0
DLikpfc64cA;467;Excelente curso, una pregunta: cómo puedo abrir el Shell de Python en VSC?;0
DLikpfc64cA;468;enero 04 2023: vengo aquí después de ver las 17 horas de Moure Dev y los casi 70 vídeos de La Geekipedia De Ernesto y me ha gustado tu vídeo tanto como el de ellos, realmente son muy buenos explicando muchas gracias.;0
DLikpfc64cA;469;muy buen curso seria padre tener el material de la presentacion;0
DLikpfc64cA;470;Excelente gracias ????;0
DLikpfc64cA;471;"Sí, se coloca frase[2:5:2]<br>el resultado es:<br>&#39;oa&#39;<br>¿Por qué? <a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=3524"">58:44</a>";0
DLikpfc64cA;472;Excelente y gracias;1
DLikpfc64cA;473;Muchas gracias a todos los que trabajaron haciendo este video, fue muy instructivo;3
DLikpfc64cA;474;amo a Estefania, es la mejor profesora del mundo mundial.............Gracias;0
DLikpfc64cA;475;seria genial un tutorial de SQL , gracias por leer. Me encantan tus videos;0
DLikpfc64cA;476;Muchas gracias, me encanta lo didáctico de tus explicaciones, ejemplos y maneras de presentar los temas!!! Me ayudaste mucho !!!;1
DLikpfc64cA;477;Sos chilena???;0
DLikpfc64cA;478;Gino y Nora no podían faltar en un curso de Estefanía jajajaja;3
DLikpfc64cA;479;Hola Estefanía, me gustó mucho tu vídeo, recien me gradué de ingeniero de sistema y estoy buscando mas referentes en español como este, tienes otros en este idioma? gracias, un saludo desde Zaraza, Venezuela;0
DLikpfc64cA;480;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=3743"">1:02:23</a>";0
DLikpfc64cA;481;Excelente explicación. Muchas gracias. Eres excelente profesora;1
DLikpfc64cA;482;"GRACIAS &lt;3";0
DLikpfc64cA;483;no me gusto el ejemplo para explicar las CLASS;0
DLikpfc64cA;484;"Hola Estefania, muchas gracias por este gran curso. <br><br>Me encuentro al inicio de la configuración de phyton. En mi caso no me aparece la opción GENERAL <a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=915"">00:15:15</a> donde se puede activar la opción de SHOW LINE NUMBERS IN NWE WINDOW.<br> Por que crees que en mi caso el menu no me esta mostrando esta opción?";0
DLikpfc64cA;485;Una vez que se hace el import y despues  se vuelve a ejecutar una segunda vez ( como por ejemplo para recargar ) despues de la primera ya no hace mas nada<br>inclusive borrando el modulo con del , es como que queda activo internamente.<br>? como se hace para recargar un modulo despues de haber sido ejecutado la primer vez con import ?;0
DLikpfc64cA;486;UNA PREGUNTA QUE LO VEO MUY A MENUDO EN EL CODIGO PYTHON:<br>? Para que sirve esto ?<br>import pepe<br>........<br>........<br><br>def pepin ():<br>........import pepe<br>....... codigo<br>....... codigo<br>....... ect<br><br>? cual es el efecto del mismo import dentro de la definicion de una funcion. ?<br>todo esta dentro del mismo archivo fuente.;0
DLikpfc64cA;487;donde hiciste esa presentación?? power point?;0
DLikpfc64cA;488;Que buena introducción ??. Te felicito, explicas muy bien. Muchas gracias.;1
DLikpfc64cA;489;Hola a todos, de manera autodidacta estoy aprendiendo solo viendo videos sin nadie a quien mas recurrir etc porfavor yo quisiera que alguien me oriente realmente de corazon en que puedo trabajar online usando python PERO QUE REALMENTE TENGA DEMANDA, porque veo que en internet todo es vende humo o que para realmente trabajes en algo TIENES QUE TENER LITERALMENTE UN FUCKING MASTER EXTENDIDO DE ADQUISICION DE INFINITAS HABILIDADES y de verdad me asquea solo pensarlo;0
DLikpfc64cA;490;Maravillada con la calidad del material, claro, paso a paso, didáctico. Para mi, a esto se le llama vocación de enseñar. Muchísimas gracias por tanta dedicación y valor entregado. Cariños desde Argentina??;21
DLikpfc64cA;491;Excelente explicación Estefania, estoy comenzando a estudiar Python y es el mejor curso que he visto, mis felicitaciones y que DIOS continúe guiándose en el camino de la excelencia.  Después de este curso, si prepararse otro con mayor profundidad la comunidad te lo agradecería. Muy bien preparada las láminas.;1
DLikpfc64cA;492;Muchas gracias por el contenido, me ha ayudado mucho. Solo que el tema de recursión tendrías que explicarlo mejor;0
DLikpfc64cA;493;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=3525"">58:45</a> / <a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=16602"">4:36:42</a>";1
DLikpfc64cA;494;Hazte uno de angular core net;0
DLikpfc64cA;495;Excelente explicacion;0
DLikpfc64cA;496;Hola señorita las diapositivas con las q seguimos el curso podemos descargar por q esta muy bien detallado;0
DLikpfc64cA;497;Hola , donde puedo conseguir la certificación??;0
DLikpfc64cA;498;No existe un programa en que se pueda cambiar los comandos en español?;0
DLikpfc64cA;499;Totalmente muy util!;0
DLikpfc64cA;500;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=1060"">17:40</a>";1
DLikpfc64cA;501;las rabanadas no funcionan como ella dice, muestra otras letras;0
DLikpfc64cA;502;si, esta super detallado, muy buen video, saludos;0
DLikpfc64cA;503;excelente tutorial, muy bien explicado, graias;0
DLikpfc64cA;504;Muchas gracias por tu aporte, bendiciones.;0
DLikpfc64cA;505;Excelente Todo! Muchas Gracias!!! :) Muy didáctico e instructivo;0
DLikpfc64cA;506;Alta capa;0
DLikpfc64cA;507;Hola! excelente tu explicacion????;1
DLikpfc64cA;508;Pregunta! ¿Existe algún manual con la sintaxis ?;0
DLikpfc64cA;509;Muchas Gracias, un excelente aporte a la sociedad de tus amplios conocimientos, para generar mejores competencias en las personas. Debes sentirte muy orgullosa y nosotros muy agradecidos! <br><br>Muchas Bendiciones!;0
DLikpfc64cA;510;Click en ENTER???;0
DLikpfc64cA;511;Donde puedo encontrar mas cursos de estafania, excelente cursos, bien explicados, hasta mi hija de 10 años aprendio a programar ya con ella.;0
DLikpfc64cA;512;Solo enrreda a los novatos.;0
DLikpfc64cA;513;Extraordinario curso, se nota mucho trabajo detrás de la pantalla, buena estructura, buena dicción de la maestra, paso a paso todo claro. Mis agradecimientos eternos y mis felicitaciones. Desde Chile Jorge;3
DLikpfc64cA;514;Nuevo suscriptor  muy buena explicación;1
DLikpfc64cA;515;muchas gracias me encanto el curso;1
DLikpfc64cA;516;muchas gracias por tu curso, me ha servido mucho;1
DLikpfc64cA;517;hola , chica si yo quiero aprender a programar, que debo saber, que clase de calculo o matemáticas? y que clase de equipo mínimo necesito?;0
DLikpfc64cA;518;me ha gustado mucho tu curso, muy bien explicado todo. tienes un nuevo suscriptor. he visto en tu página principal que se puede obtener certificado, podrias explicame como? muchas gracias y un saludo.;0
DLikpfc64cA;519;no tengo dos archivos IDLE en mi carpeta idlelib solo uno y es que no tiene consola... coo lo encuentro?;0
DLikpfc64cA;520;Que pedagogia... Excelente.. Gracias...  pagaría con gusto uno avanzado y personalizado.  Mil y mil gracias.;1
DLikpfc64cA;521;buena;0
DLikpfc64cA;522;Qué maravilla! Es simplemente perfecto. Dan ganas de aprender;5
DLikpfc64cA;523;MARAVILLOSO GRACIAS SI ACEPTO MUCHAS GRACIAS;0
DLikpfc64cA;524;pero se puede editar documentos python en visual studio code? no?;0
DLikpfc64cA;525;"llevo visualisando más de una hrs tu curso de python, y es muy entendible y practico, la verdad vengo de cero y estoy aprendiendo muy bien la introducción<a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a>??....lo recomiendo mucho gente!!??????";0
DLikpfc64cA;526;Que genia !! Explicas muy bien!!<br>Te felicito ??;0
DLikpfc64cA;527;hola que tal  por favor me puede informar si puedo o si se puede usar una version de este año para este curso que es del año pasado gracias por su informacion felicidades;0
DLikpfc64cA;528;No lo puedo descargar, tengo Windows 10 ??;0
DLikpfc64cA;529;Soy nivel 0 y que interesante este curso! me acuerdo de hace 15 años me enseñaron VisualBasic lo deje pero este curso me esta refrescando la memoria que alegria ??;0
DLikpfc64cA;530;algoritmo;0
DLikpfc64cA;531;El curso de Javascript usastes mucho más la consola para explicar pero en este prácticamente solo imágenes..;0
